batter_name,part,year,AB,H,2B,3B,HR,BB,HBP,1B,TB,FBP,avg,OBP,SLG,OPS
윤석민,후반기,2005,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤석민,후반기,2006,16,3,2,0,0,2,0,1,5,2,0.188,0.278,0.312,0.5900000000000001
윤석민,후반기,2007,8,1,1,0,0,0,0,0,2,0,0.125,0.125,0.25,0.375
윤석민,후반기,2011,77,21,4,0,3,10,0,14,34,10,0.273,0.356,0.442,0.798
윤석민,후반기,2012,160,51,6,1,6,7,0,38,77,7,0.319,0.347,0.481,0.828
윤석민,후반기,2014,84,19,3,0,2,7,1,14,28,8,0.226,0.293,0.333,0.626
윤석민,후반기,2015,91,24,5,0,5,5,3,14,44,8,0.264,0.323,0.484,0.8069999999999999
윤석민,후반기,2016,183,60,8,0,9,22,4,43,95,26,0.328,0.411,0.519,0.9299999999999999
윤석민,후반기,2017,230,64,13,0,12,13,2,39,113,15,0.278,0.322,0.491,0.813
윤석민,후반기,2018,162,40,6,0,6,11,1,28,64,12,0.247,0.299,0.395,0.694
윤수강,전반기,2012,5,1,1,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6000000000000001
윤수강,전반기,2018,59,11,4,0,1,5,0,6,18,5,0.186,0.25,0.305,0.5549999999999999
윤수강,후반기,2012,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤수강,후반기,2015,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤수강,후반기,2018,14,3,2,0,0,0,0,1,5,0,0.214,0.214,0.357,0.571
윤정우,전반기,2011,8,1,1,0,0,1,0,0,2,1,0.125,0.222,0.25,0.472
윤정우,전반기,2012,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤정우,전반기,2016,9,1,0,0,0,0,0,1,1,0,0.111,0.111,0.111,0.222
윤정우,전반기,2018,16,7,2,0,1,0,0,4,12,0,0.438,0.438,0.75,1.188
윤정우,후반기,2011,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤정우,후반기,2012,18,2,0,0,0,0,0,2,2,0,0.111,0.111,0.111,0.222
윤정우,후반기,2016,58,19,5,0,2,5,7,12,30,12,0.328,0.443,0.517,0.96
윤정우,후반기,2018,24,3,0,0,0,2,1,3,3,3,0.125,0.222,0.125,0.347
윤진호,전반기,2010,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤진호,전반기,2011,67,10,3,0,0,6,0,7,13,6,0.149,0.219,0.194,0.41300000000000003
윤진호,전반기,2012,9,1,0,0,0,1,0,1,1,1,0.111,0.2,0.111,0.311
윤진호,전반기,2015,8,1,0,0,0,0,0,1,1,0,0.125,0.125,0.125,0.25
윤진호,전반기,2016,14,3,0,0,0,0,0,3,3,0,0.214,0.214,0.214,0.428
윤진호,전반기,2018,25,5,2,0,0,1,1,3,7,2,0.2,0.259,0.28,0.539
윤진호,후반기,2009,6,2,1,0,0,1,0,1,3,1,0.333,0.429,0.5,0.929
윤진호,후반기,2010,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤진호,후반기,2011,21,4,1,0,0,0,0,3,5,0,0.19,0.19,0.238,0.428
윤진호,후반기,2012,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤진호,후반기,2015,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
윤진호,후반기,2016,7,1,0,0,0,0,0,1,1,0,0.143,0.143,0.143,0.286
윤진호,후반기,2017,3,1,0,0,0,0,0,1,1,0,0.333,0.333,0.333,0.666
윤진호,후반기,2018,28,6,1,0,0,1,1,5,7,2,0.214,0.267,0.25,0.517
이대형,전반기,2003,47,12,2,2,0,2,0,8,18,2,0.255,0.286,0.383,0.669
이대형,전반기,2004,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이대형,전반기,2005,47,14,3,1,0,6,1,10,19,7,0.298,0.389,0.404,0.793
이대형,전반기,2006,105,28,2,0,0,5,0,26,30,5,0.267,0.3,0.286,0.586
이대형,전반기,2007,271,81,5,0,1,25,4,75,89,29,0.299,0.367,0.328,0.6950000000000001
이대형,전반기,2008,410,107,5,1,0,31,2,101,114,33,0.261,0.316,0.278,0.5940000000000001
이대형,전반기,2009,351,103,7,1,2,32,0,93,118,32,0.293,0.352,0.336,0.688
이대형,전반기,2010,373,108,12,2,1,40,0,93,127,40,0.29,0.358,0.34,0.698
이대형,전반기,2011,189,49,5,2,0,22,2,42,58,24,0.259,0.343,0.307,0.65
이대형,전반기,2012,181,32,3,2,1,19,0,26,42,19,0.177,0.255,0.232,0.487
이대형,전반기,2013,142,37,5,1,1,17,1,30,47,18,0.261,0.344,0.331,0.675
이대형,전반기,2014,318,91,9,6,1,23,2,75,115,25,0.286,0.338,0.362,0.7
이대형,전반기,2015,335,90,15,2,0,35,5,73,109,40,0.269,0.347,0.325,0.6719999999999999
이대형,전반기,2016,333,109,9,2,1,27,2,97,125,29,0.327,0.381,0.375,0.756
이대형,전반기,2017,290,79,6,3,0,16,0,70,91,16,0.272,0.31,0.314,0.624
이대형,후반기,2003,6,1,0,0,0,0,0,1,1,0,0.167,0.167,0.167,0.334
이대형,후반기,2004,8,1,0,0,0,0,0,1,1,0,0.125,0.125,0.125,0.25
이대형,후반기,2005,80,20,1,0,0,5,0,19,21,5,0.25,0.294,0.262,0.556
이대형,후반기,2006,50,12,1,0,0,0,0,11,13,0,0.24,0.24,0.26,0.5
이대형,후반기,2007,180,58,8,1,0,13,1,49,68,14,0.322,0.371,0.378,0.749
이대형,후반기,2008,113,31,0,1,0,8,0,30,33,8,0.274,0.322,0.292,0.614
이대형,후반기,2009,170,43,3,1,0,18,0,39,48,18,0.253,0.324,0.282,0.606
이대형,후반기,2010,121,21,2,0,0,18,2,19,23,20,0.174,0.291,0.19,0.481
이대형,후반기,2011,165,39,6,3,1,8,0,29,54,8,0.236,0.272,0.327,0.599
이대형,후반기,2012,77,14,1,2,0,6,1,11,19,7,0.182,0.25,0.247,0.497
이대형,후반기,2013,35,5,0,0,0,2,0,5,5,2,0.143,0.189,0.143,0.33199999999999996
이대형,후반기,2014,143,58,6,3,0,12,0,49,70,12,0.406,0.452,0.49,0.942
이대형,후반기,2015,211,75,8,1,0,18,1,66,85,19,0.355,0.409,0.403,0.812
이대형,후반기,2016,267,83,5,1,0,17,0,77,90,17,0.311,0.352,0.337,0.6890000000000001
이대형,후반기,2017,47,11,2,0,0,8,0,9,13,8,0.234,0.345,0.277,0.622
이대형,후반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이대호,전반기,2002,255,71,19,0,8,19,7,44,114,26,0.278,0.345,0.447,0.792
이대호,전반기,2003,81,20,2,0,4,7,2,14,34,9,0.247,0.322,0.42,0.742
이대호,전반기,2004,273,62,15,0,13,23,11,34,116,34,0.227,0.313,0.425,0.738
이대호,전반기,2005,283,74,13,1,15,36,13,45,134,49,0.261,0.37,0.473,0.843
이대호,전반기,2006,250,79,12,0,16,22,9,51,139,31,0.316,0.391,0.556,0.9470000000000001
이대호,전반기,2007,247,86,13,1,20,49,9,52,161,58,0.348,0.472,0.652,1.124
이대호,전반기,2008,337,99,19,0,15,48,16,65,163,64,0.294,0.406,0.484,0.89
이대호,전반기,2009,325,96,20,1,18,39,6,57,172,45,0.295,0.381,0.529,0.91
이대호,전반기,2010,337,121,8,0,28,37,10,85,213,47,0.359,0.438,0.632,1.07
이대호,전반기,2011,306,107,13,0,20,39,5,74,180,44,0.35,0.431,0.588,1.019
이대호,전반기,2017,322,109,9,0,17,27,7,83,169,34,0.339,0.402,0.525,0.927
이대호,전반기,2018,315,108,16,0,21,32,11,71,187,43,0.343,0.422,0.594,1.016
이대호,후반기,2001,8,4,0,0,0,1,0,4,4,1,0.5,0.556,0.5,1.056
이대호,후반기,2003,71,17,4,0,0,6,4,13,21,10,0.239,0.333,0.296,0.629
이대호,후반기,2004,171,48,11,0,7,15,9,30,80,24,0.281,0.369,0.468,0.837
이대호,후반기,2005,164,45,3,1,6,11,2,35,68,13,0.274,0.328,0.415,0.743
이대호,후반기,2006,193,70,14,0,10,17,7,46,114,24,0.363,0.433,0.591,1.024
이대호,후반기,2007,168,53,8,0,9,32,4,36,88,36,0.315,0.436,0.524,0.96
이대호,후반기,2008,98,32,4,0,3,14,2,25,45,16,0.327,0.421,0.459,0.88
이대호,후반기,2009,153,44,8,0,10,12,10,26,82,22,0.288,0.377,0.536,0.913
이대호,후반기,2010,141,53,5,0,16,24,0,32,106,24,0.376,0.467,0.752,1.219
이대호,후반기,2011,187,69,13,1,7,24,3,48,105,27,0.369,0.449,0.561,1.01
이대호,후반기,2017,218,64,4,0,17,23,8,43,119,31,0.294,0.382,0.546,0.928
이대호,후반기,2018,228,73,14,0,16,11,3,43,135,14,0.32,0.36,0.592,0.952
이동훈,전반기,2016,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이동훈,전반기,2017,22,2,0,0,0,0,0,2,2,0,0.091,0.091,0.091,0.182
이동훈,전반기,2018,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이동훈,후반기,2016,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이동훈,후반기,2017,109,27,0,0,0,5,1,27,27,6,0.248,0.287,0.248,0.5349999999999999
이동훈,후반기,2018,43,11,1,0,1,3,1,9,15,4,0.256,0.319,0.349,0.6679999999999999
이명기,전반기,2009,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이명기,전반기,2010,3,1,0,0,0,0,0,1,1,0,0.333,0.333,0.333,0.666
이명기,전반기,2013,100,34,3,2,1,9,0,28,44,9,0.34,0.394,0.44,0.8340000000000001
이명기,전반기,2014,130,41,5,1,1,6,0,34,51,6,0.315,0.346,0.392,0.738
이명기,전반기,2015,292,98,19,1,1,13,3,77,122,16,0.336,0.37,0.418,0.788
이명기,전반기,2016,182,45,4,4,0,16,4,37,57,20,0.247,0.322,0.313,0.635
이명기,전반기,2017,303,107,14,4,5,20,3,84,144,23,0.353,0.399,0.475,0.874
이명기,전반기,2018,267,77,18,4,1,24,0,54,106,24,0.288,0.347,0.397,0.744
이명기,후반기,2008,12,3,0,0,0,1,0,3,3,1,0.25,0.308,0.25,0.558
이명기,후반기,2009,2,1,0,0,0,0,0,1,1,0,0.5,0.5,0.5,1.0
이명기,후반기,2010,1,0,0,0,0,0,1,0,0,1,0.0,0.5,0.0,0.5
이명기,후반기,2014,155,64,8,1,3,15,1,52,83,16,0.413,0.468,0.535,1.0030000000000001
이명기,후반기,2015,229,66,11,1,2,22,8,52,85,30,0.288,0.371,0.371,0.742
이명기,후반기,2016,105,33,3,0,1,7,0,29,39,7,0.314,0.357,0.371,0.728
이명기,후반기,2017,161,47,10,0,4,8,0,33,69,8,0.292,0.325,0.429,0.754
이명기,후반기,2018,180,58,10,2,3,16,3,43,81,19,0.322,0.387,0.45,0.837
이병휘,전반기,2018,5,1,0,0,0,0,1,1,1,1,0.2,0.333,0.2,0.533
이병휘,후반기,2018,17,5,1,0,0,1,0,4,6,1,0.294,0.333,0.353,0.6859999999999999
이상호,전반기,2013,37,10,3,0,0,3,0,7,13,3,0.27,0.325,0.351,0.6759999999999999
이상호,전반기,2014,21,5,1,0,0,2,0,4,6,2,0.238,0.304,0.286,0.59
이상호,전반기,2017,188,64,5,0,0,6,1,59,69,7,0.34,0.364,0.367,0.731
이상호,전반기,2018,131,30,2,0,0,6,2,28,32,8,0.229,0.273,0.244,0.517
이상호,후반기,2013,88,21,4,1,0,7,0,16,27,7,0.239,0.295,0.307,0.602
이상호,후반기,2014,30,6,1,0,1,0,0,4,10,0,0.2,0.2,0.333,0.533
이상호,후반기,2016,25,7,2,0,0,0,2,5,9,2,0.28,0.333,0.36,0.6930000000000001
이상호,후반기,2017,39,12,3,0,0,1,1,9,15,2,0.308,0.341,0.385,0.726
이상호,후반기,2018,56,17,0,0,0,2,0,17,17,2,0.304,0.328,0.304,0.632
이성곤,전반기,2017,3,1,0,0,0,0,0,1,1,0,0.333,0.333,0.333,0.666
이성곤,전반기,2018,13,3,0,0,0,3,0,3,3,3,0.231,0.375,0.231,0.606
이성곤,후반기,2014,8,2,1,0,0,0,0,1,3,0,0.25,0.25,0.375,0.625
이성곤,후반기,2017,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이성곤,후반기,2018,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이성열,전반기,2004,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이성열,전반기,2005,124,38,7,3,6,11,13,22,69,24,0.306,0.419,0.556,0.9750000000000001
이성열,전반기,2006,61,13,4,0,1,5,7,8,20,12,0.213,0.342,0.328,0.67
이성열,전반기,2007,102,24,6,1,0,6,4,17,32,10,0.235,0.304,0.314,0.618
이성열,전반기,2008,171,36,7,2,0,21,9,27,47,30,0.211,0.328,0.275,0.603
이성열,전반기,2009,50,10,2,0,0,6,2,8,12,8,0.2,0.31,0.24,0.55
이성열,전반기,2010,292,79,18,1,14,26,11,46,141,37,0.271,0.353,0.483,0.836
이성열,전반기,2011,164,41,4,1,5,14,6,31,62,20,0.25,0.332,0.378,0.71
이성열,전반기,2012,141,37,8,0,3,12,4,26,54,16,0.262,0.338,0.383,0.7210000000000001
이성열,전반기,2013,228,55,11,0,16,18,10,28,114,28,0.241,0.324,0.5,0.8240000000000001
이성열,전반기,2014,135,30,3,0,7,15,6,20,54,21,0.222,0.327,0.4,0.7270000000000001
이성열,전반기,2015,160,44,8,2,6,9,8,28,74,17,0.275,0.345,0.462,0.8069999999999999
이성열,전반기,2016,121,31,3,3,4,5,7,21,52,12,0.256,0.323,0.43,0.753
이성열,전반기,2017,190,68,11,1,16,14,7,40,129,21,0.358,0.422,0.679,1.101
이성열,전반기,2018,277,87,15,1,18,22,4,53,158,26,0.314,0.373,0.57,0.943
이성열,후반기,2005,63,6,0,0,3,10,8,3,15,18,0.095,0.296,0.238,0.534
이성열,후반기,2006,59,13,4,0,1,6,1,8,20,7,0.22,0.303,0.339,0.642
이성열,후반기,2007,39,11,0,1,1,3,1,9,16,4,0.282,0.349,0.41,0.7589999999999999
이성열,후반기,2008,45,11,0,0,1,5,1,10,14,6,0.244,0.333,0.311,0.644
이성열,후반기,2009,19,7,1,0,2,1,1,4,14,2,0.368,0.429,0.737,1.166
이성열,후반기,2010,127,31,9,0,10,14,2,12,70,16,0.244,0.329,0.551,0.8800000000000001
이성열,후반기,2011,57,15,3,0,2,2,3,10,24,5,0.263,0.323,0.421,0.744
이성열,후반기,2012,124,21,4,0,4,13,2,13,37,15,0.169,0.259,0.298,0.5569999999999999
이성열,후반기,2013,56,12,1,0,2,5,7,9,19,12,0.214,0.353,0.339,0.692
이성열,후반기,2014,121,36,7,0,7,9,3,22,64,12,0.298,0.361,0.529,0.89
이성열,후반기,2015,72,14,2,0,3,11,1,9,25,12,0.194,0.31,0.347,0.657
이성열,후반기,2016,77,26,4,0,6,6,1,16,48,7,0.338,0.393,0.623,1.016
이성열,후반기,2017,90,18,5,0,5,5,2,8,38,7,0.2,0.258,0.422,0.6799999999999999
이성열,후반기,2018,208,56,6,0,16,13,1,34,110,14,0.269,0.315,0.529,0.8440000000000001
이성우,전반기,2008,23,2,0,0,0,1,0,2,2,1,0.087,0.125,0.087,0.212
이성우,전반기,2009,11,3,1,0,0,1,0,2,4,1,0.273,0.333,0.364,0.6970000000000001
이성우,전반기,2010,11,1,0,0,0,0,0,1,1,0,0.091,0.091,0.091,0.182
이성우,전반기,2011,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이성우,전반기,2013,22,3,0,0,0,0,0,3,3,0,0.136,0.136,0.136,0.272
이성우,전반기,2014,49,13,2,0,0,1,0,11,15,1,0.265,0.28,0.306,0.5860000000000001
이성우,전반기,2015,104,25,7,0,1,9,0,17,35,9,0.24,0.301,0.337,0.638
이성우,전반기,2016,53,12,1,0,0,3,2,11,13,5,0.226,0.293,0.245,0.538
이성우,전반기,2017,29,5,0,0,0,3,0,5,5,3,0.172,0.25,0.172,0.422
이성우,전반기,2018,82,19,4,0,0,5,0,15,23,5,0.232,0.276,0.28,0.556
이성우,후반기,2008,8,1,0,0,1,1,0,0,4,1,0.125,0.222,0.5,0.722
이성우,후반기,2009,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이성우,후반기,2010,5,3,0,0,0,0,0,3,3,0,0.6,0.6,0.6,1.2
이성우,후반기,2011,7,3,0,0,0,0,0,3,3,0,0.429,0.429,0.429,0.858
이성우,후반기,2012,8,0,0,0,0,1,0,0,0,1,0.0,0.111,0.0,0.111
이성우,후반기,2014,75,16,1,0,1,2,1,14,20,3,0.213,0.244,0.267,0.511
이성우,후반기,2015,13,1,1,0,0,0,0,0,2,0,0.077,0.077,0.154,0.23099999999999998
이성우,후반기,2016,23,4,0,0,0,2,1,4,4,3,0.174,0.269,0.174,0.443
이성우,후반기,2017,82,26,5,0,1,3,1,20,34,4,0.317,0.349,0.415,0.764
이성우,후반기,2018,38,10,1,0,0,3,1,9,11,4,0.263,0.333,0.289,0.622
이영욱,전반기,2008,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이영욱,전반기,2009,76,24,4,1,3,10,1,16,39,11,0.316,0.402,0.513,0.915
이영욱,전반기,2010,321,91,14,2,3,40,7,72,118,47,0.283,0.375,0.368,0.743
이영욱,전반기,2011,143,29,7,2,3,15,4,17,49,19,0.203,0.296,0.343,0.639
이영욱,전반기,2014,42,9,3,0,0,6,1,6,12,7,0.214,0.327,0.286,0.613
이영욱,전반기,2015,16,4,1,0,0,1,1,3,5,2,0.25,0.333,0.312,0.645
이영욱,전반기,2016,34,6,0,0,1,2,1,5,9,3,0.176,0.243,0.265,0.508
이영욱,전반기,2017,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이영욱,전반기,2018,16,2,0,0,0,0,0,2,2,0,0.125,0.125,0.125,0.25
이영욱,후반기,2008,3,0,0,0,0,1,0,0,0,1,0.0,0.25,0.0,0.25
이영욱,후반기,2009,117,24,2,1,1,9,2,20,31,11,0.205,0.273,0.265,0.538
이영욱,후반기,2010,87,20,5,0,1,11,0,14,28,11,0.23,0.316,0.322,0.638
이영욱,후반기,2011,60,18,2,1,0,6,0,15,22,6,0.3,0.364,0.367,0.731
이영욱,후반기,2014,11,2,0,0,0,1,1,2,2,2,0.182,0.308,0.182,0.49
이영욱,후반기,2015,6,1,1,0,0,2,0,0,2,2,0.167,0.375,0.333,0.708
이영욱,후반기,2016,15,2,1,0,0,0,0,1,3,0,0.133,0.133,0.2,0.333
이용규,전반기,2004,31,4,1,0,0,0,1,3,5,1,0.129,0.156,0.161,0.317
이용규,전반기,2005,243,62,10,1,2,23,5,49,80,28,0.255,0.332,0.329,0.661
이용규,전반기,2006,272,85,12,6,0,17,6,67,109,23,0.312,0.366,0.401,0.767
이용규,전반기,2007,259,68,8,3,0,22,4,57,82,26,0.263,0.33,0.317,0.647
이용규,전반기,2008,361,111,21,5,0,43,3,85,142,46,0.307,0.386,0.393,0.779
이용규,전반기,2009,20,6,1,0,0,1,1,5,7,2,0.3,0.364,0.35,0.714
이용규,전반기,2010,337,103,13,0,0,39,4,90,116,43,0.306,0.384,0.344,0.728
이용규,전반기,2011,268,100,12,1,2,37,6,85,120,43,0.373,0.46,0.448,0.908
이용규,전반기,2012,287,76,7,1,2,45,8,66,91,53,0.265,0.379,0.317,0.696
이용규,전반기,2013,257,68,13,1,1,32,5,53,86,37,0.265,0.357,0.335,0.692
이용규,전반기,2014,297,91,11,3,0,43,5,77,108,48,0.306,0.403,0.364,0.767
이용규,전반기,2015,325,111,10,5,3,40,8,93,140,48,0.342,0.426,0.431,0.857
이용규,전반기,2016,282,100,15,1,2,43,4,82,123,47,0.355,0.447,0.436,0.883
이용규,전반기,2017,60,17,0,0,0,7,1,17,17,8,0.283,0.368,0.283,0.651
이용규,전반기,2018,299,85,8,1,0,49,7,76,95,56,0.284,0.397,0.318,0.7150000000000001
이용규,후반기,2004,31,4,0,0,0,4,1,4,4,5,0.129,0.25,0.129,0.379
이용규,후반기,2005,171,48,7,1,3,16,4,37,66,20,0.281,0.356,0.386,0.742
이용규,후반기,2006,213,69,13,3,1,33,3,52,91,36,0.324,0.422,0.427,0.849
이용규,후반기,2007,180,55,9,5,0,15,3,41,74,18,0.306,0.369,0.411,0.78
이용규,후반기,2008,56,19,3,1,0,4,0,15,24,4,0.339,0.383,0.429,0.812
이용규,후반기,2009,149,39,7,3,0,21,3,29,52,24,0.262,0.364,0.349,0.713
이용규,후반기,2010,135,42,6,1,3,25,5,32,59,30,0.311,0.436,0.437,0.873
이용규,후반기,2011,153,40,4,1,1,26,3,34,49,29,0.261,0.379,0.32,0.6990000000000001
이용규,후반기,2012,204,63,7,1,0,21,2,55,72,23,0.309,0.379,0.353,0.732
이용규,후반기,2013,133,47,7,0,1,12,2,39,57,14,0.353,0.415,0.429,0.844
이용규,후반기,2014,61,12,1,1,0,9,0,10,15,9,0.197,0.3,0.246,0.546
이용규,후반기,2015,168,57,5,2,1,28,1,49,69,29,0.339,0.437,0.411,0.848
이용규,후반기,2016,170,59,5,3,1,20,3,50,73,23,0.347,0.425,0.429,0.854
이용규,후반기,2017,119,30,8,1,0,10,1,21,40,11,0.252,0.315,0.336,0.651
이용규,후반기,2018,192,59,6,0,1,10,5,52,68,15,0.307,0.357,0.354,0.711
이우성,전반기,2016,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이우성,전반기,2017,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이우성,전반기,2018,43,14,3,0,2,5,0,9,23,5,0.326,0.396,0.535,0.931
이우성,후반기,2016,4,1,0,0,0,0,0,1,1,0,0.25,0.25,0.25,0.5
이우성,후반기,2018,134,26,6,0,2,11,4,18,38,15,0.194,0.275,0.284,0.5589999999999999
이원석,전반기,2005,77,18,7,0,1,12,2,10,28,14,0.234,0.352,0.364,0.716
이원석,전반기,2006,149,29,3,0,0,4,3,26,32,7,0.195,0.231,0.215,0.446
이원석,전반기,2007,271,73,6,0,1,17,2,66,82,19,0.269,0.317,0.303,0.62
이원석,전반기,2008,74,15,4,0,0,2,0,11,19,2,0.203,0.224,0.257,0.481
이원석,전반기,2009,201,53,9,1,6,13,2,37,82,15,0.264,0.315,0.408,0.723
이원석,전반기,2010,240,66,14,4,8,22,3,40,112,25,0.275,0.343,0.467,0.81
이원석,전반기,2011,132,26,4,0,3,16,1,19,39,17,0.197,0.289,0.295,0.584
이원석,전반기,2012,153,40,7,1,4,15,4,28,61,19,0.261,0.343,0.399,0.742
이원석,전반기,2013,72,18,1,0,1,10,2,16,22,12,0.25,0.357,0.306,0.663
이원석,전반기,2014,180,48,7,2,5,12,1,34,74,13,0.267,0.316,0.411,0.727
이원석,전반기,2017,225,60,14,1,7,19,2,38,97,21,0.267,0.329,0.431,0.76
이원석,전반기,2018,310,94,25,0,13,36,5,56,158,41,0.303,0.385,0.51,0.895
이원석,후반기,2005,86,15,3,1,0,6,2,11,20,8,0.174,0.245,0.233,0.478
이원석,후반기,2006,138,36,5,0,1,10,1,30,44,11,0.261,0.315,0.319,0.634
이원석,후반기,2007,92,22,4,1,0,7,1,17,28,8,0.239,0.3,0.304,0.604
이원석,후반기,2008,46,18,3,0,0,6,0,15,21,6,0.391,0.462,0.457,0.919
이원석,후반기,2009,175,59,11,3,3,15,3,42,85,18,0.337,0.399,0.486,0.885
이원석,후반기,2010,51,12,0,0,0,4,1,12,12,5,0.235,0.304,0.235,0.5389999999999999
이원석,후반기,2011,132,31,7,0,5,13,2,19,53,15,0.235,0.313,0.402,0.7150000000000001
이원석,후반기,2012,172,47,6,1,4,15,1,36,67,16,0.273,0.335,0.39,0.7250000000000001
이원석,후반기,2013,192,65,11,0,9,19,1,45,103,20,0.339,0.401,0.536,0.937
이원석,후반기,2014,51,10,1,0,0,7,0,9,11,7,0.196,0.293,0.216,0.509
이원석,후반기,2016,19,6,3,0,2,2,0,1,15,2,0.316,0.381,0.789,1.17
이원석,후반기,2017,186,49,6,0,11,15,2,32,88,17,0.263,0.325,0.473,0.798
이원석,후반기,2018,169,50,5,1,7,16,2,37,78,18,0.296,0.364,0.462,0.8260000000000001
이원재,전반기,2017,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이원재,전반기,2018,65,21,4,0,5,6,0,12,40,6,0.323,0.38,0.615,0.995
이원재,후반기,2018,73,21,6,0,0,4,0,15,27,4,0.288,0.325,0.37,0.6950000000000001
이인행,전반기,2015,13,3,0,0,0,2,0,3,3,2,0.231,0.333,0.231,0.5640000000000001
이인행,전반기,2017,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이인행,전반기,2018,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이인행,후반기,2015,17,3,0,0,0,0,0,3,3,0,0.176,0.176,0.176,0.352
이인행,후반기,2018,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
이재원,전반기,2006,11,3,0,0,0,1,0,3,3,1,0.273,0.333,0.273,0.6060000000000001
이재원,전반기,2007,61,19,5,0,2,4,1,12,30,5,0.311,0.364,0.492,0.856
이재원,전반기,2008,82,28,8,1,2,18,2,17,44,20,0.341,0.471,0.537,1.008
이재원,전반기,2009,27,10,2,0,0,3,1,8,12,4,0.37,0.452,0.444,0.896
이재원,전반기,2010,54,13,3,0,1,5,1,9,19,6,0.241,0.317,0.352,0.669
이재원,전반기,2013,97,28,2,0,2,4,2,24,36,6,0.289,0.33,0.371,0.7010000000000001
이재원,전반기,2014,287,113,26,2,10,29,4,75,173,33,0.394,0.456,0.603,1.059
이재원,전반기,2015,289,91,13,1,9,37,6,68,133,43,0.315,0.404,0.46,0.8640000000000001
이재원,전반기,2016,259,76,8,0,11,26,4,57,117,30,0.293,0.367,0.452,0.819
이재원,전반기,2017,225,53,9,0,5,10,6,39,77,16,0.236,0.286,0.342,0.628
이재원,전반기,2018,233,76,13,0,10,29,5,53,119,34,0.326,0.412,0.511,0.923
이재원,후반기,2006,37,12,0,0,0,0,0,12,12,0,0.324,0.324,0.324,0.648
이재원,후반기,2007,47,17,3,0,1,3,2,13,23,5,0.362,0.423,0.489,0.9119999999999999
이재원,후반기,2008,64,18,5,0,1,2,0,12,26,2,0.281,0.303,0.406,0.7090000000000001
이재원,후반기,2009,5,1,0,0,0,3,0,1,1,3,0.2,0.5,0.2,0.7
이재원,후반기,2010,16,5,2,0,0,0,1,3,7,1,0.312,0.353,0.438,0.7909999999999999
이재원,후반기,2012,28,9,0,0,2,4,1,7,15,5,0.321,0.424,0.536,0.96
이재원,후반기,2013,129,29,8,1,6,13,2,14,57,15,0.225,0.306,0.442,0.748
이재원,후반기,2014,125,26,4,0,2,20,8,20,36,28,0.208,0.353,0.288,0.641
이재원,후반기,2015,200,47,5,0,8,17,5,34,76,22,0.235,0.311,0.38,0.6910000000000001
이재원,후반기,2016,152,43,7,0,4,17,5,32,62,22,0.283,0.374,0.408,0.782
이재원,후반기,2017,89,23,6,0,4,6,2,13,41,8,0.258,0.32,0.461,0.781
이재원,후반기,2018,174,58,11,0,7,14,7,40,90,21,0.333,0.405,0.517,0.922
이재율,전반기,2016,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
이재율,전반기,2017,18,3,0,0,0,0,2,3,3,2,0.167,0.25,0.167,0.41700000000000004
이재율,전반기,2018,41,7,1,1,0,2,2,5,10,4,0.171,0.244,0.244,0.488
이재율,후반기,2016,10,2,0,0,0,0,0,2,2,0,0.2,0.2,0.2,0.4
